x2,w2,x3,w3,x4,w4,x5,w5,x6,w6,x7,w7,x8,w8,x10,w10,x11,w11,x12,w12,x13,w13,x14,w14,x16,w16
98,2.4191212661832573,98,2.3868472707384827,98,2.355445448306501,98,2.3248804388716815,98,2.2951143046978117,98,2.2661229143333435,98,2.2378754768775404,98,2.1834937798042597,98,2.1573052448165417,98,2.1322065130615235,98,2.1068509030652045,98,2.0825111403876546,98,2.0355423939831554
99,2.4191394765378536,99,2.3868652799537777,99,2.355463244585842,99,2.324898030594736,99,2.2951317015470565,99,2.266140105546564,99,2.2378924745103714,99,2.183510395541936,99,2.157321694060564,99,2.1322217706298825,99,2.1068669154000284,99,2.082526980048269,99,2.0355578867900372
100,2.41915768464759,100,2.3868832869407535,100,2.3554810386939344,100,2.3249156201680004,100,2.295149096263945,100,2.266157294680476,100,2.2379094700811804,100,2.1835270092491808,100,2.1573381415522097,100,2.132236990356445,100,2.1068829261231423,100,2.0825428178705274,100,2.0355733777557314
101,2.419175890494436,101,2.386901291683018,101,2.3554988306093216,101,2.3249332075838747,101,2.295166488828808,101,2.266174481713176,101,2.2379264635659752,101,2.183543620921671,101,2.1573545867073536,101,2.1322521453857424,101,2.106898934777975,101,2.0825586538366974,101,2.0355888668620588
102,2.4191940941393377,102,2.386919294247329,102,2.355516620384306,102,2.3249507928851245,102,2.29518387930274,102,2.2661916666927935,102,2.237943455029726,102,2.1835602305984496,102,2.157371029969454,102,2.1322673889160155,102,2.1069149416851998,102,2.0825744879998265,102,2.035604354164302
103,2.4192122955398263,103,2.386937294584513,103,2.3555344079855085,103,2.3249683760415016,103,2.2952012676367164,103,2.2662088495865462,103,2.2379604444251955,103,2.1835768382504583,103,2.157387471110821,103,2.1322826275634763,103,2.1069309466409685,103,2.082590320318043,103,2.035619839621037
104,2.419230494683683,104,2.38695529268533,104,2.3555521933962407,104,2.3249859570400417,104,2.2952186538293957,104,2.2662260303856434,104,2.237977431740463,104,2.183593443867266,104,2.1574039102852343,104,2.132297808227539,104,2.1069469498372078,104,2.0826061507873237,104,2.035635323228687
105,2.4192486916078626,105,2.386973288592994,105,2.355569976658672,105,2.3250035359133783,105,2.295236037915945,105,2.266243209120184,105,2.2379944170196353,105,2.183610047479719,105,2.157420347380638,105,2.1323130285644534,105,2.1069629511094092,105,2.0826219794446232,105,2.035650805016458
106,2.419266886290759,106,2.386991282274574,106,2.355587757750303,106,2.3250211126439275,106,2.295253419871181,106,2.2662603857772052,106,2.2380114002348486,106,2.1836266490714253,106,2.157436782531738,106,2.1323282293701173,106,2.106978950624466,106,2.0826378062604367,106,2.0356662849611045
107,2.4192850787360967,107,2.3870092737391593,107,2.3556055366654696,107,2.3250386872312423,107,2.295270799693465,107,2.2662775603471697,107,2.238028381383866,107,2.1836432486383615,107,2.157453215574026,107,2.132343425292969,107,2.106994948236942,107,2.082653631236106,107,2.0356817630693316
108,2.4193032689464093,108,2.387027262993604,108,2.355623313418925,108,2.3250562596856055,108,2.2952881773979965,108,2.266294732843489,108,2.2380453604836763,108,2.1836598461923002,108,2.1574696466445924,108,2.132358653564453,108,2.1070109440112117,108,2.0826694543857127,108,2.035697239346653
109,2.419321456923485,109,2.387045250032097,109,2.355641088003963,109,2.3250738299974802,109,2.295305552974939,109,2.266311903264001,109,2.2380623375237736,109,2.183676441731006,109,2.1574860756552217,109,2.1323738439941406,109,2.1070269379389286,109,2.08268527569972,109,2.0357127137904616
110,2.4193396426586804,110,2.3870632348508387,110,2.3556588604173063,110,2.3250913981670887,110,2.295322926422879,110,2.266329071597755,110,2.238079312501848,110,2.18369303524144,110,2.1575025025880334,110,2.1323890423583984,110,2.1070429299879074,110,2.082701095176488,110,2.035728186392188
111,2.4193578261634707,111,2.38708121746026,111,2.3556766306676717,111,2.325108964200616,111,2.295340297751799,111,2.266346237861216,111,2.2380962854269892,111,2.183709626740962,111,2.1575189274823665,111,2.132404266357422,111,2.1070589201223853,111,2.082716912824065,111,2.0357436571642755
112,2.4193760074348005,112,2.387099197854847,112,2.355694398752004,112,2.3251265280980618,112,2.2953576669555904,112,2.266363402046263,112,2.2381132562964408,112,2.183726216223836,112,2.1575353504681587,112,2.132419454345703,112,2.107074908554554,112,2.082732728639245,112,2.0357591261015835
113,2.4193941864635797,113,2.387117176030353,113,2.3557121646630765,113,2.32514408985205,113,2.295375034028739,113,2.266380564147681,113,2.238130225101486,113,2.183742803681046,113,2.1575517713224888,113,2.1324346588134766,113,2.1070908950495717,113,2.082748542613983,113,2.0357745931984486
114,2.4194123632647844,114,2.3871351519957185,114,2.3557299284122886,114,2.3251616494712235,114,2.2953923989856246,114,2.2663977241775393,114,2.238147191856131,114,2.183759389128238,114,2.157568190151453,114,2.1324498803710936,114,2.107106879684925,114,2.0827643547614665,114,2.0357900584676116
115,2.4194305378368495,115,2.3871531257537755,115,2.355747690000832,115,2.3251792069559545,115,2.2954097618199887,115,2.2664148821343484,115,2.238164156556949,115,2.183775972560123,115,2.1575846069681646,115,2.132465069580078,115,2.107122862497568,115,2.082780165077001,115,2.035805521904081
116,2.4194487101593616,116,2.387171097283587,116,2.35576544940874,116,2.3251967622917893,116,2.295427122517973,116,2.266432038001865,116,2.238181119188592,116,2.1837925539637357,116,2.1576010217696426,116,2.1324803106689454,116,2.1071388434612754,116,2.0827959735514967,116,2.0358209834964947
117,2.4194668802574277,117,2.387189066609442,117,2.3557832066577675,117,2.3252143154973535,117,2.295444481100589,117,2.26644919179976,117,2.2381980797734484,117,2.183809133359492,117,2.15761743450284,117,2.1324954998779297,117,2.107154822553992,117,2.082811780197732,117,2.0358364432608336
118,2.419485048119314,118,2.3872070337205753,118,2.3558009617409486,118,2.3252318665638936,118,2.295461837557219,118,2.266466343519427,118,2.2382150382985175,118,2.183825710734427,118,2.15763384526968,118,2.1325106732177734,118,2.107170799844265,118,2.0828275850094484,118,2.0358519011890888
119,2.419503213748261,119,2.3872249986176564,119,2.355818714657612,119,2.325249415492043,119,2.2954791918907316,119,2.26648349316217,119,2.238231994767599,119,2.1838422860919313,119,2.157650253933668,119,2.1325258782958985,119,2.107186775227189,119,2.0828433879874275,119,2.035867357283458
120,2.4195213771462067,120,2.3872429613046346,120,2.3558364654108512,120,2.3252669622863458,120,2.295496544103846,120,2.2665006407297033,120,2.2382489491822946,120,2.1838588594364374,120,2.157666660580635,120,2.1325411053466796,120,2.1072027487730978,120,2.082859189132899,120,2.035882811545245
121,2.4195395383085683,121,2.387260921777934,121,2.355854213996343,121,2.325284506941065,121,2.2955138941924647,121,2.266517786220759,121,2.238265901539698,121,2.1838754307627677,121,2.157683065248132,121,2.132556313476562,121,2.107218720510602,121,2.082874988445304,121,2.035898263971917
122,2.4195576972429453,122,2.38727888004262,122,2.355871960420795,122,2.3253020494630188,122,2.2955312421609086,122,2.266534929638393,122,2.2382828518449513,122,2.1838920000747217,122,2.1576994678342345,122,2.1325715148925783,122,2.1072346903443337,122,2.082890785926245,122,2.035913714567274
123,2.4195758539380505,123,2.3872968360890074,123,2.3558897046738863,123,2.325319589842893,123,2.2955485880015045,123,2.2665520709742606,123,2.2382998000888525,123,2.1839085673666374,123,2.1577158684033155,123,2.1325867138671875,123,2.107250658324957,123,2.082906581568867,123,2.035929163323958
124,2.4195940084038674,124,2.3873147899265588,124,2.3559074467643724,124,2.325337128087915,124,2.2955659317215904,124,2.2665692102365194,124,2.2383167462785356,124,2.1839251326436737,124,2.1577322669386865,124,2.13260188659668,124,2.1072666244876386,124,2.082922375381142,124,2.035944610248748
125,2.41961216064008,125,2.3873327415545655,125,2.355925186693538,125,2.325354664199967,125,2.295583273322098,125,2.2665863474255055,125,2.2383336904165705,125,2.183941695907768,125,2.1577486634796856,125,2.1326170959472655,125,2.1072825887966156,125,2.082938167361859,125,2.0359600553422235
126,2.4196303106404096,126,2.3873506909678506,126,2.3559429244535974,126,2.3253721981718765,126,2.295600612797588,126,2.266603482535146,126,2.238350632495731,126,2.1839582571525873,126,2.1577650579512118,126,2.132632313232422,126,2.1072985512316227,126,2.0829539575060645,126,2.0359754985990004
127,2.4196484584110602,127,2.3873686381723362,127,2.3559606600521694,127,2.3253897300098654,127,2.2956179501527174,127,2.2666206155715325,127,2.238367572521381,127,2.1839748163836075,127,2.1577814504373074,127,2.1326474884033204,127,2.107314511860609,127,2.0829697458191028,127,2.0359909400240146
128,2.419666603950914,128,2.387386583165508,128,2.3559783934863843,128,2.3254072597124984,128,2.295635285385903,128,2.266637746533211,128,2.2383845104924776,128,2.183991373599749,128,2.1577978408545255,128,2.1326626855468747,128,2.107330470598936,128,2.082985532299038,128,2.0360063796158134
129,2.4196847472586485,129,2.387404525947515,129,2.35599612475574,129,2.3254247872785667,129,2.295652618497219,129,2.2666548754183014,129,2.2384014464077167,129,2.1840079287992045,129,2.1578142292571068,129,2.1326779077148434,129,2.107346427484751,129,2.0830013169448915,129,2.0360218173732796
130,2.4197028883353435,130,2.387422466519633,130,2.356013853861876,130,2.3254423127095865,130,2.2956699494874755,130,2.266672002229169,130,2.23841838026911,130,2.1840244819841255,130,2.1578306156510116,130,2.1326931188964844,130,2.107362382557392,130,2.0830170997581816,130,2.0360372532978284
131,2.4197210271823124,131,2.387440404882338,131,2.356031580805499,131,2.325459836006472,131,2.295687278357707,131,2.2666891269661114,131,2.2384353120765743,131,2.184041033155024,131,2.15784699999094,131,2.132708319091797,131,2.107378335754871,131,2.083032880739011,131,2.0360526873902045
132,2.419739163798494,132,2.3874583410342782,132,2.3560493055850826,132,2.3254773571678253,132,2.295704605106227,132,2.26670624962762,132,2.238452241829513,132,2.1840575823106434,132,2.157863382315636,132,2.132723502197266,132,2.1073942871040106,132,2.083048659886187,132,2.0360681196487973
133,2.419757298184447,133,2.387476274976833,133,2.3560670282017253,133,2.325494876194447,133,2.295721929734256,133,2.2667233702147565,133,2.2384691695282517,133,2.1840741294514854,133,2.1578797625815866,133,2.1327386883544923,133,2.107410236581862,133,2.083064437200232,133,2.0360835500748315
134,2.419775430340846,134,2.3874942067105462,134,2.356084748656084,134,2.3255123930871906,134,2.295739252242348,134,2.266740488728364,134,2.238486095173657,134,2.184090674578641,134,2.157896140868962,134,2.1327538952636718,134,2.107426184247434,134,2.083080212682146,134,2.0360989786683765
135,2.4197935602673284,135,2.3875121362343803,135,2.3561024669471897,135,2.3255299078449934,135,2.295756572629614,135,2.2667576051673155,135,2.2385030187649417,135,2.1841072176908796,135,2.1579125170779228,135,2.132769088745117,135,2.1074421300208566,135,2.0830959863304908,135,2.0361144054287252
136,2.4198116879645175,136,2.3875300635496575,136,2.3561201830761926,136,2.3255474204688986,136,2.2957738908971055,136,2.2667747195326027,136,2.2385199403027722,136,2.184123758789511,136,2.1579288913303616,136,2.132784294433594,136,2.107458074005246,136,2.083111758146151,136,2.0361298303567246
137,2.4198298134321163,137,2.387547988655716,137,2.356137897042618,137,2.325564930958622,137,2.2957912070443993,137,2.266791831823746,137,2.2385368597869646,137,2.1841402978736277,137,2.1579452635022998,137,2.1327994512939457,137,2.107474016097188,137,2.083127528128736,137,2.0361452534519624
138,2.4198479366712085,138,2.387565911553898,138,2.3561556088474926,138,2.325582439315063,138,2.295808521072464,138,2.266808942041756,138,2.238553777218368,138,2.1841568349446265,138,2.1579616336661576,138,2.132814671020508,138,2.107489956346452,138,2.083143296278876,138,2.036160674715084
139,2.419866057681355,139,2.387583832243474,139,2.3561733184902485,139,2.325599945537725,139,2.2958258329808596,139,2.2668260501862854,139,2.238570692596475,139,2.1841733700016213,139,2.157978001794815,139,2.132829895629883,139,2.107505894744098,139,2.0831590625958962,139,2.036176094145747
140,2.4198841764630585,140,2.3876017507251643,140,2.356191025971472,140,2.325617449627138,140,2.295843142770099,140,2.266843156257514,140,2.238587605921696,140,2.1841899030453864,140,2.157994367904961,140,2.132845032958984,140,2.107521831291914,140,2.083174827080306,140,2.036191511744233
141,2.419902293016388,141,2.387619666998936,141,2.356208731291166,141,2.3256349515832775,141,2.295860450440119,141,2.2668602602555232,141,2.238604517194092,141,2.1842064340757323,141,2.1580107319894433,141,2.1328602520751954,141,2.107537766001523,141,2.083190589731833,141,2.0362069275105035
142,2.4199204073417007,142,2.38763758106515,142,2.356226434449605,142,2.325652451406443,142,2.2958777559912664,142,2.266877362180623,142,2.2386214264138884,142,2.1842229630929255,142,2.1580270940324664,142,2.132875489501953,142,2.1075536988410355,142,2.083206350550651,142,2.036222341444772
143,2.4199385194392806,143,2.3876554929240426,143,2.356244135447073,143,2.3256699490968917,143,2.2958950594237906,143,2.2668944620330405,143,2.2386383335812794,143,2.1842394900972333,143,2.158043454064429,143,2.132890650024414,143,2.107569629842937,143,2.0832221095368144,143,2.036237753547095
144,2.4199566293091803,144,2.387673402575744,144,2.356261834283586,144,2.3256874446546223,144,2.2959123607377094,144,2.2669115598127334,144,2.2386552386962935,144,2.1842560150886237,144,2.158059812076092,144,2.1329058294677736,144,2.1075855589988826,144,2.083237866690221,144,2.0362531638174928
145,2.41997473695178,145,2.387691310020572,145,2.35627953095948,145,2.325704938079972,145,2.2959296599333343,145,2.2669286555199895,145,2.2386721417591957,145,2.184272538067379,145,2.1580761680355667,145,2.132921060180664,145,2.1076014862853287,145,2.083253622011004,145,2.0362685722561356
146,2.41999284236731,146,2.3877092152587527,146,2.3562972254749375,146,2.3257224293731227,146,2.295946957010873,146,2.26694574915497,146,2.2386890427701496,146,2.1842890590336554,146,2.158092522000074,146,2.132936197509766,146,2.107617411748767,146,2.083269375499174,146,2.0362839788631217
147,2.4200109455559495,147,2.387727118290476,147,2.3563149178301206,147,2.325739918534213,147,2.2959642519704606,147,2.2669628407177904,147,2.238705941729254,147,2.1843055779875686,147,2.1581088739320635,147,2.132951419067383,147,2.107633335354626,147,2.0832851271547397,147,2.036299383638506
148,2.4200290465179597,148,2.387745019115991,148,2.356332608025245,148,2.3257574055634564,148,2.295981544812318,148,2.266979930208638,148,2.238722838636698,148,2.1843220949292945,148,2.1581252238175272,148,2.1329666131591796,148,2.107649257091731,148,2.083300876977735,148,2.0363147865824014
149,2.4200471452535712,149,2.387762917735521,149,2.356350296060505,149,2.3257748904610382,149,2.2959988355366323,149,2.2669970176276664,149,2.2387397334926322,149,2.1843386098589916,149,2.1581415717069805,149,2.1329817614746096,149,2.1076651770070196,149,2.083316624968184,149,2.0363301876948934
150,2.420065241763016,150,2.387780814149293,150,2.356367981936098,150,2.3257923732271455,150,2.2960161241435952,150,2.267014102975034,150,2.2387566262972136,150,2.184355122776813,150,2.1581579175670447,150,2.1329969805908204,150,2.107681095067561,150,2.0833323711261147,150,2.0363455869760743
151,2.4200833360465324,151,2.387798708357539,151,2.3563856656522226,151,2.325809853861969,151,2.296033410633403,151,2.2670311862509047,151,2.2387735170506016,151,2.1843716336829204,151,2.158174261381179,151,2.1330121978759764,151,2.107697011253536,151,2.083348115451555,151,2.036360984426039
152,2.420101428104354,152,2.3878166003604857,152,2.3564033472090773,152,2.3258273323656975,152,2.296050695006246,152,2.2670482674554377,152,2.2387904057529537,152,2.18438814257747,152,2.158190603198558,152,2.1330273638916015,152,2.1077129256227614,152,2.0833638579445317,152,2.0363763800448784
153,2.4201195179367136,153,2.3878344901583604,153,2.3564210266068573,153,2.325844808738519,153,2.296067977262318,153,2.2670653465887933,153,2.2388072924044256,153,2.1844046494606193,153,2.158206942985058,153,2.1330425341796877,153,2.1077288381308317,153,2.0833795986050703,153,2.036391773832686
154,2.420137605543845,154,2.3878523777513885,154,2.356438703845759,154,2.325862282980621,154,2.2960852574018116,154,2.267082423651129,154,2.2388241770051738,154,2.1844211543325254,154,2.158223280732632,154,2.1330577685546874,154,2.107744748777449,154,2.083395337433197,154,2.0364071657895546
155,2.4201556909259825,155,2.387870263139797,155,2.3564563789259783,155,2.3258797550921915,155,2.296102535424919,155,2.267099498642606,155,2.2388410595553547,155,2.184437657193345,155,2.15823961647436,155,2.133072895507812,155,2.1077606575906276,155,2.0834110744289367,155,2.0364225559155784
156,2.4201737740833598,156,2.387888146323812,156,2.356474051847711,156,2.3258972250734185,156,2.2961198113318324,156,2.2671165715633816,156,2.2388579400551256,156,2.184454158043235,156,2.1582559501877427,156,2.1330881115722655,156,2.1077765645506976,156,2.0834268095923143,156,2.0364379442108502
157,2.42019185501621,157,2.3879060273036585,157,2.356491722611153,157,2.3259146929244916,157,2.2961370851227447,157,2.267133642413615,157,2.2388748185046414,157,2.1844706568823535,157,2.158272281870693,157,2.1331033209228516,157,2.1077924696549775,157,2.0834425429233576,157,2.0364533306754633
158,2.420209933724767,158,2.387923906079564,158,2.356509391216501,158,2.325932158645597,158,2.2961543567978477,158,2.2671507111934663,158,2.23889169490406,158,2.1844871537108554,158,2.158288611539081,158,2.133118466796875,158,2.1078083729182184,158,2.08345827442209,158,2.036468715309511
159,2.4202280102092644,159,2.387941782651754,159,2.35652705766395,159,2.325949622236923,159,2.2961716263573346,159,2.2671677779030923,159,2.2389085692535358,159,2.184503648528899,159,2.1583049391815066,159,2.1331336639404297,159,2.1078242743310334,159,2.083474004088538,159,2.036484098113086
160,2.420246084469936,160,2.3879596570204553,160,2.3565447219536955,160,2.325967083698659,160,2.2961888938013972,160,2.267184842542654,160,2.2389254415532274,160,2.184520141336641,160,2.158321264801025,160,2.1331488836669923,160,2.1078401738876105,160,2.083489731922727,160,2.036499479086282
161,2.4202641565070144,161,2.3879775291858936,161,2.356562384085934,161,2.3259845430309904,161,2.2962061591302287,161,2.26720190511231,161,2.2389423118032896,161,2.184536632134239,161,2.1583375883989038,161,2.133164039916992,161,2.107856071602404,161,2.083505457924683,161,2.036514858229192
162,2.420282226320735,162,2.387995399148295,162,2.356580044060862,162,2.326002000234108,162,2.296223422344021,162,2.2672189656122193,162,2.2389591800038797,162,2.18455312092185,162,2.15835390997529,162,2.133179216308594,162,2.1078719674675166,162,2.083521182094431,162,2.0365302355419095
